ID,Vietnamese_Text,English_Text,Vietnamese_Sound
wordex_dời,Chúng tôi dời nhà đến thành phố mới,We relocate to a new city,
wordex_sương,Buổi sáng có sương mù dày đặc,The morning has thick fog,
wordex_chun,Quần này có dây chun ở eo,These pants have an elastic waistband,
wordex_mĩ,Cảnh vật nơi đây thật mĩ lệ,The scenery here is truly beautiful,
wordex_ngạo,Đừng kiêu ngạo với người khác,Don't be arrogant toward others,
wordex_gạch,Ngôi nhà xây bằng gạch đỏ,The house is built with red bricks,
wordex_mẻ,Đây là mẻ bánh đầu tiên,This is the first batch of bread,
wordex_nhuận,Công ty đạt lợi nhuận cao,The company achieved high profit,
wordex_lướt,Tôi thích lướt web vào buổi tối,I like browsing the web in the evening,
wordex_gai,Cây hồng có nhiều gai,The rose bush has many thorns,
wordex_vã,Anh ấy làm việc rất vất vã,He works very hard,
wordex_cáu,Đừng cáu gắt với tôi,Don't be irritated with me,
wordex_xuôi,Chúng tôi chèo thuyền xuôi dòng,We row the boat downstream,
wordex_trêu,Đừng trêu em gái tôi,Don't tease my little sister,
wordex_thê,Cảnh tượng đó thật thê thảm,That scene was truly tragic,
wordex_chì,Cho tôi mượn cây bút chì,Let me borrow a pencil,
wordex_men,Bánh mì cần có men để nở,Bread needs yeast to rise,
wordex_nghiền,Máy nghiền cà phê rất ồn,The coffee grinder is very loud,
wordex_xám,Bầu trời hôm nay màu xám,The sky is gray today,
wordex_khái,Tôi chưa hiểu rõ khái niệm này,I don't fully understand this concept yet,
wordex_lọt,Đồng xu lọt vào khe hở,The coin fell into the gap,
wordex_súp,Tôi gọi một tô súp gà,I order a bowl of chicken soup,
wordex_tím,Cô ấy mặc một chiếc áo tím,She wears a purple shirt,
wordex_khuất,Mặt trời khuất sau ngọn núi,The sun disappears behind the mountain,
wordex_nhãn,Đọc kỹ nhãn sản phẩm trước khi dùng,Read the product label carefully before use,
wordex_đũa,Cho tôi thêm một đôi đũa,Give me another pair of chopsticks,
wordex_chửi,Đừng chửi người khác,Don't curse at others,
wordex_đẽ,Cô bé rất xinh đẽ,The little girl is very pretty,
wordex_piano,Cô ấy chơi piano rất hay,She plays the piano very well,
wordex_nguyệt,Đây là báo nguyệt san,This is a monthly magazine,
wordex_bướm,Con bướm bay quanh vườn hoa,The butterfly flies around the flower garden,
wordex_nến,Chúng tôi thắp nến sinh nhật,We light birthday candles,
wordex_nghiệt,Số phận của cô ấy thật nghiệt ngã,Her fate was truly harsh,
wordex_cán,Cầm chắc cán dao,Hold the knife handle firmly,
wordex_gũi,Chúng tôi rất gần gũi với nhau,We're very close to each other,
wordex_kiềm,Anh ấy cố kiềm chế cơn giận,He tries to restrain his anger,
wordex_dưa,Tôi thích ăn dưa hấu,I like eating watermelon,
wordex_lẻn,Ai đó lẻn vào nhà lúc nửa đêm,Someone sneaked into the house at midnight,
wordex_soạn,Cô giáo soạn bài giảng,The teacher prepares the lesson,
wordex_bôi,Bôi kem lên vết thương,Apply cream on the wound,
wordex_đắm,Con tàu bị đắm ngoài khơi,The ship sank offshore,
wordex_hiếu,Con cái phải có hiếu với cha mẹ,Children must be filial to their parents,
wordex_vần,Bài thơ này có vần điệu hay,This poem has a nice rhyme,
wordex_bưu,Tôi gửi thư qua bưu điện,I send the letter through the post office,
wordex_líu,Đàn chim hót líu lo,The flock of birds chirps melodiously,
wordex_đan,Bà tôi đan một chiếc khăn len,My grandmother knits a wool scarf,
wordex_huệ,Cô ấy mua một bó hoa huệ,She buys a bunch of lilies,
wordex_sừng,Con trâu có cặp sừng lớn,The buffalo has a large pair of horns,
wordex_ngầu,Chiếc xe này trông rất ngầu,This car looks really cool,
wordex_mộc,Ngôi nhà có phong cách mộc mạc,The house has a rustic style,
wordex_vòi,Con voi dùng vòi để uống nước,The elephant uses its trunk to drink water,
wordex_rực,Hoàng hôn rực rỡ trên biển,The sunset blazes over the sea,
wordex_nảy,Một ý tưởng hay nảy ra trong đầu tôi,A good idea popped into my head,
wordex_len,Bà tôi đan áo len,My grandmother knits a wool sweater,
wordex_bóc,Tôi bóc vỏ cam,I peel the orange,
wordex_khống,Chính phủ khống chế dịch bệnh,The government controls the epidemic,
wordex_nhích,Xe cộ nhích từng chút một,Traffic inches forward little by little,
wordex_thét,Anh ấy thét lên vì đau,He screams out in pain,
wordex_nhai,Nhai kỹ trước khi nuốt,Chew thoroughly before swallowing,
wordex_nồng,Mùi nước hoa của cô ấy khá nồng,Her perfume smell is quite strong,
wordex_nhúc,Đừng nhúc nhích,Don't budge,
wordex_ngợi,Mọi người ca ngợi lòng dũng cảm của anh ấy,Everyone praises his courage,
wordex_đực,Con gà đực gáy vào buổi sáng,The rooster crows in the morning,
wordex_dốc,Con đường này rất dốc,This road is very steep,
wordex_lề,Đi trên lề đường cho an toàn,Walk on the sidewalk for safety,
wordex_bỗng,Trời bỗng đổ mưa,It suddenly started raining,
wordex_vu,Đừng vu khống người khác,Don't falsely accuse others,
wordex_bịt,Cô ấy bịt tai lại vì tiếng ồn,She covers her ears because of the noise,
wordex_phụng,Ông ấy phụng sự đất nước cả đời,He served the country his whole life,
wordex_lạm,Đừng lạm dụng quyền lực,Don't abuse power,
wordex_vác,Anh ấy vác bao gạo trên vai,He carries a sack of rice on his shoulder,
wordex_lẹ,Làm lẹ lên,Hurry up (southern),
wordex_tý,Chờ tôi một tý,Wait a bit for me,
wordex_ngự,Vua ngự tại kinh thành,The king resides in the capital,
wordex_bẩm,Anh ấy bẩm sinh đã thông minh,He was born intelligent,
wordex_rên,Bệnh nhân rên vì đau,The patient moans in pain,
wordex_bầm,Chân tôi bị bầm tím,My leg is bruised,
wordex_găng,Đeo găng tay khi trời lạnh,Wear gloves when it's cold,
wordex_phơi,Mẹ phơi quần áo ngoài sân,Mom dries the clothes in the yard,
wordex_xót,Tôi thấy xót xa khi nghe chuyện đó,I feel sorry hearing that story,
wordex_lệch,Bức tranh treo bị lệch,The hanging painting is tilted,
wordex_khuyến,Cửa hàng khuyến khích khách mua nhiều,The store encourages customers to buy more,
wordex_sưởi,Chúng tôi ngồi sưởi ấm bên lò,We sit warming ourselves by the stove,
wordex_phế,Nhà máy cũ bị phế bỏ,The old factory was abandoned,
wordex_nạt,Đừng nạt nộ trẻ con,Don't intimidate children,
wordex_vẫy,Cô ấy vẫy tay chào tạm biệt,She waves goodbye,
wordex_cáp,Công nhân lắp đặt cáp điện,Workers install electrical cable,
wordex_trọ,Sinh viên thuê phòng trọ gần trường,Students rent a lodging room near school,
wordex_đùi,Đùi gà rán rất ngon,Fried chicken thighs are delicious,
wordex_cua,Chúng tôi ăn cua rang muối,We eat salt-fried crab,
wordex_xơ,Rau này có nhiều chất xơ,This vegetable has a lot of fiber,
wordex_dinh,Dinh thự này rất nguy nga,This mansion is very grand,
wordex_roi,Ngày xưa thầy dùng roi phạt học trò,"In the past, teachers used a cane to punish students",
wordex_nhạo,Đừng chế nhạo người khác,Don't mock others,
wordex_thây,Trong phim có cảnh thây ma,The movie has a zombie scene,
wordex_trán,Trán anh ấy đổ mồ hôi,His forehead is sweating,
wordex_nhỡ,Nhỡ trời mưa thì sao?,What if it happens to rain?,
wordex_giời,"Giời ơi, sao lại thế này!","Good heavens, why is it like this!",
wordex_hụt,Tôi hụt hẫng vì không đạt được mục tiêu,I felt let down for not reaching my goal,
wordex_bảnh,Anh ấy ăn mặc rất bảnh bao,He dresses very sharply,
wordex_khe,Ánh sáng lọt qua khe cửa,Light shines through the door gap,
wordex_tủy,Bác sĩ lấy mẫu tủy xương,The doctor takes a bone marrow sample,
wordex_hù,Đừng hù tôi như vậy,Don't scare me like that,
wordex_doạ,Anh ấy doạ nghỉ việc,He threatens to quit his job,
wordex_hái,Chúng tôi hái táo trong vườn,We pick apples in the garden,
wordex_phết,Món này ngon phết đấy,This dish is actually quite good,
wordex_nứt,Bức tường bị nứt,The wall has a crack,
wordex_tuệ,Ông ấy có trí tuệ hơn người,He has exceptional wisdom,
wordex_chôm,Ai đó chôm mất cây bút của tôi,Someone swiped my pen,
wordex_bế,Mẹ bế em bé trên tay,Mom carries the baby in her arms,
wordex_lưỡng,Tôi cứ lưỡng lự mãi không quyết định được,I keep hesitating and can't decide,
wordex_gầm,Con sư tử gầm vang cả khu rừng,The lion's roar echoes through the whole forest,
wordex_khiết,Nước suối này rất thanh khiết,This spring water is very pure,
wordex_nhiễu,Tín hiệu bị nhiễu,The signal has interference,
wordex_tôm,Chúng tôi ăn tôm nướng,We eat grilled shrimp,
wordex_nộ,Anh ấy phẫn nộ vì bị lừa dối,He's furious about being deceived,
wordex_đôn,Bà ngồi trên chiếc đôn nhỏ,Grandma sits on the small stool,
wordex_bách,Cây bách xanh tốt quanh năm,The cypress tree is green all year,
wordex_sỉ,Cửa hàng bán sỉ giá rẻ hơn,The wholesale shop has cheaper prices,
wordex_mánh,Anh ấy dùng mánh khóe để lừa người khác,He uses tricks to deceive others,
wordex_lười,Đừng lười biếng như vậy,Don't be so lazy,
wordex_rầy,Mẹ rầy tôi vì về trễ,Mom scolds me for coming home late,
wordex_bong,Trẻ con thích thổi bong bóng,Kids love blowing bubbles,
wordex_phanh,Anh ấy đạp phanh gấp,He slams the brakes,
wordex_gìn,Chúng ta cần gìn giữ truyền thống,We need to preserve traditions,
wordex_sô,Cô ấy tham gia một sô truyền hình,She joins a TV show,
wordex_điếc,Ông cụ bị điếc tai phải,The old man is deaf in the right ear,
wordex_nhúng,Nhúng bánh vào sữa,Dip the biscuit into milk,
wordex_nhánh,Cây có nhiều nhánh nhỏ,The tree has many small branches,
wordex_nhồi,Mẹ nhồi thịt vào bánh bao,Mom stuffs meat into the steamed bun,
wordex_nháy,Anh ấy nháy mắt với tôi,He winks at me,
wordex_tỉa,Bố tỉa cây trong vườn,Dad trims the trees in the garden,
wordex_vướng,Chân tôi bị vướng dây điện,My leg got tangled in the electrical wire,
wordex_lựu,Anh ấy ném một quả lựu đạn,He throws a grenade,
wordex_phang,Anh ấy phang một gậy vào cửa,He strikes the door with a stick,
wordex_lõi,Lõi táo còn sót lại trên bàn,The apple core is left on the table,
wordex_séc,Anh ấy thanh toán bằng séc,He pays by check,
wordex_thảy,Tất thảy mọi người đều đồng ý,Everyone without exception agrees,
wordex_vụn,Quét sạch vụn bánh mì trên bàn,Sweep the bread crumbs off the table,
wordex_hoành,Buổi lễ tổ chức rất hoành tráng,The ceremony is held very grandly,
wordex_nhựa,Chai nhựa này có thể tái chế,This plastic bottle can be recycled,
wordex_bì,Món bì cuốn rất ngon,The pork-skin spring rolls are delicious,
wordex_lẫy,Anh ấy nổi tiếng lẫy lừng,He's tremendously famous,
wordex_thoáng,Căn phòng này rất thoáng mát,This room is very airy and cool,
wordex_cưa,Anh ấy cưa gỗ làm bàn,He saws wood to make a table,
wordex_triết,Tôi học môn triết học ở đại học,I study philosophy in college,
wordex_né,Anh ấy né được cú đấm,He dodges the punch,
wordex_bỉ,Đừng khinh bỉ người nghèo,Don't despise the poor,
wordex_gầy,Cô ấy trông khá gầy,She looks quite thin,
wordex_cún,Con cún con rất dễ thương,The little puppy is so cute,
wordex_chư,Chư vị khách quý xin mời vào,"Distinguished guests, please come in",
wordex_giở,Cô ấy giở từng trang sách,She turns each page of the book,
wordex_miện,Nữ hoàng đội vương miện,The queen wears a crown,
wordex_hòng,Hắn nói dối hòng che giấu sự thật,He lies in order to hide the truth,
wordex_mỡ,Món này có nhiều mỡ quá,This dish has too much fat,
wordex_xuẩn,Đó là một hành động ngu xuẩn,That was a stupid act,
wordex_vặn,Vặn nhỏ âm lượng lại,Turn the volume down,
wordex_neo,Tàu thả neo ngoài cảng,The ship drops anchor outside the port,
wordex_hổng,Tui hổng biết đâu,I don't know at all (southern),
wordex_phước,Chúc gia đình bạn nhiều phước lành,Wishing your family much blessing,
wordex_chen,Mọi người chen nhau vào cửa,Everyone squeezes through the door,
wordex_mợ,Mợ tôi nấu ăn rất ngon,My aunt cooks very well,
wordex_thự,Đây là dinh thự của thị trưởng,This is the mayor's mansion,
wordex_chước,Anh ấy nghĩ ra một mưu chước,He came up with a scheme,
wordex_bấy,Bấy giờ tôi còn rất trẻ,At that time I was still very young,
wordex_que,Cho tôi một que kem,Give me an ice cream stick,
wordex_xôi,Sáng nay tôi ăn xôi,I ate sticky rice this morning,
wordex_đãng,Ông cụ khá đãng trí,The old man is quite forgetful,
wordex_chồn,Con chồn chạy nhanh vào bụi rậm,The weasel runs quickly into the thicket,
wordex_vách,Có một khe hở trên vách tường,There's a gap in the wall,
wordex_dơi,Con dơi bay ra vào ban đêm,The bat flies out at night,
wordex_khiên,Người lính cầm khiên và giáo,The soldier holds a shield and spear,
wordex_chích,Con ong chích tôi,The bee stings me,
wordex_rùa,Con rùa bò chậm chạp,The turtle crawls slowly,
wordex_liếm,Con chó liếm tay chủ,The dog licks its owner's hand,
wordex_nóc,Chim đậu trên nóc nhà,The bird perches on the roof,
wordex_tạng,Anh ấy có thể tạng khoẻ mạnh,He has a healthy constitution,
wordex_dỡ,Công nhân dỡ hàng xuống xe,Workers unload the goods from the truck,
wordex_giầy,Cho tôi mua một đôi giầy mới,Let me buy a new pair of shoes,
wordex_nhượng,Hai bên không ai chịu nhượng bộ,Neither side is willing to concede,
wordex_rán,Mẹ rán cá cho bữa tối,Mom fries fish for dinner,
wordex_choáng,Tôi choáng váng khi nghe tin đó,I felt dizzy hearing that news,
wordex_quyên,Chúng tôi quyên góp cho trẻ mồ côi,We donate to orphans,
wordex_truồng,Đứa bé chạy ở truồng ngoài sân,The baby runs around naked in the yard,
wordex_bừa,Đừng vứt đồ bừa bãi,Don't throw things around carelessly,
wordex_rót,Anh ấy rót trà cho khách,He pours tea for the guest,
wordex_xịt,Cô ấy xịt nước hoa,She sprays perfume,
wordex_trào,Trào lưu thời trang thay đổi liên tục,Fashion trends change constantly,
